subject,subjectLabel,abstract
http://dbpedia.org/resource/Plaster,Putz (Bauteil),"Als Putz oder Verputz wird im Bauwesen eine feucht zu verarbeitende, pastöse und meist körnige Masse bezeichnet, mit der Außen- und Innenwände, Decken sowie in Ausnahmefällen auch Dächer und dekorative Objekte beschichtet werden.Gipskarton und andere Trockenbauplatten werden demgegenüber gelegentlich als Trockenputz bezeichnet. Je nach Einsatzart erfüllt der Putz als Bauteil verschiedene Zwecke. Unebenheiten werden ausgeglichen. Eine optisch gleichmäßige Oberfläche wird hergestellt, die häufig auch als Untergrund für einen Farbauftrag, für Tapete oder Fliesen dient. Siehe auch: OberputzBesonders Außenputz erhält oft eine dekorative Oberflächenstruktur. Früher wurden auch aufwändige Stukkaturen zur Dekoration und flächigen Strukturierung ausgeführt. Zugleich verbessert ein Verputz oft auch die Luftdichtigkeit von Wänden und Decken ebenso wie den Feuerwiderstand und den Schallschutz. Leichte Zuschlagstoffe verbessern die Wärmedämmung des Bauteils. Außenputze können die Wasseraufnahme der Untergrunds verringern und schützen vor Bewitterung. Innenputze regulieren die Raumfeuchte. Wenn mehrere, aufeinander abgestimmte Putzschichten aufgetragen werden, werden diese auch als Putzsystem bezeichnet, gegebenenfalls gemeinsam mit dem vorgesehenen Putzgrund, Putzträger und Armierungsgewebe. Zu technischen Eigenschaften und Richtlinien siehe auch: Putz (Baustoff)"
http://dbpedia.org/resource/Prestressed_concrete,Spannbeton,"Spannbeton ist eine Variante des Stahlbetons, bei der Stahleinlagen mit einer Zugkraft vorgespannt werden. Der Spannstahl erzeugt dabei Druckspannungen im Beton, so dass ein rissarmes Bauteil möglich ist. Die Bauweise wird vor allem bei Balken und Brückenträgern eingesetzt und ermöglicht bei gleichen Konstruktionshöhen (Dicken) im Vergleich zu schlaff bewehrtem Stahlbeton größere Stützweiten."
http://dbpedia.org/resource/Structural_insulated_panel,Bauelement (Bauwesen),"Als Bauelement bezeichnet man im Bauwesen eine Bauteilgruppe. Bauelemente sind vorgefertigte Komponenten, die überwiegend zum Verschließen von Bauwerksöffnungen dienen. Hierzu gehören unter anderem Fenster einschließlich Schlagläden, Tore, Türen einschließlich Zargen, Klappen sowie Treppen (und ihre Anbauteile). Aufgrund ihrer heute vorwiegend industriellen Vorfertigung und Anlieferung zum Einbauort (Baustelle) ist auch der Begriff Fertigbauelement geläufig. Treppen verschließen keine Wandöffnungen, sie füllen aber Öffnungen in Geschossdecken. Sie überbrücken Niveauunterschiede zwischen Etagen bzw. Geschossen und machen Gebäude begehbar. Im Jahr 2012 wurden in Deutschland Bauelemente zu einem Endverkaufspreis (= brutto) von insgesamt 19,3 Mrd. Euro verkauft bzw. gekauft. Das waren 5,4 % mehr als im Jahr zuvor. Diese Zahl enthält auch „Sonstige Bauelemente“ (hierzu gehören u. a. Lichtgitter/Roste, Vordächer, Wintergärten, Geländer und Metalltreppen) und Rollläden/Jalousien. Absatzfördernde Faktoren waren hohe Preise für Öl, Gas und Strom, niedrige Habenzinsen, günstige Förderkredite der KfW für energiesparende Bauelemente und eine insgesamt rege Bautätigkeit (Neubau und Altbaurenovierung)."
http://dbpedia.org/resource/Masonry,Mauerwerk,"Mauerwerk ist ein aus Mauersteinen als Massivbau gefügtes Bauteil. Der Mauerwerksbau grenzt sich durch spezifische Techniken und Werkstoffe von anderen Bautechniken, wie beispielsweise dem Holzbau, dem Stahlbetonbau oder dem Stahlbau, ab. Das Mauerwerk besteht aus einzelnen druckfesten Elementen (Natursteine oder künstliche Steine wie beispielsweise Lehmziegel, Mauerziegel oder Hohlblocksteine), die mit oder ohne Mörtel in einem Mauerwerksverband miteinander verbunden sind. Wenn es sich bei dem flächigen Bauwerk aus Mauerwerk um eine Wand handelt, spricht man von einer Mauer. Es können aber auch andere Bauteile wie zum Beispiel die Innenrohre freistehender Schornsteine nach DIN EN 13084-4 aus Mauerwerk hergestellt werden. Bauteile, die nur aus Stahlbeton bestehen, sind per Definition kein Mauerwerk. Ein Mauerwerk wird aus einzelnen Steinen errichtet, während aus Beton monolithische Bauteile gegossen werden. Dennoch findet der Mauerwerksbau auch innerhalb des Stahlbetonbaus Verwendung, indem er – ggf. auch in Kombination mit Holzbau – benutzt wird, um die Lücken der tragenden Konstruktion zu schließen, diese zu verstärken oder zu verblenden. Mauerwerk kann, je nach dem verwendeten Mauerstein, hohe Druck-, aber nur geringe Zugkräfte aufnehmen. In dieser Hinsicht ist es dem Beton somit sehr ähnlich. Daraus resultiert die Praxis, durch das Einlegen von Bewehrungsstahl die Zugfestigkeit zu vergrößern. Unter bewehrtem Mauerwerk ist die Kombination des herkömmlichen, traditionellen Mauerwerks mit einer vertikal oder horizontal eingelegten Bewehrung zu verstehen. Mauern sind Wände, die aus Mauerwerk errichtet werden. Sie erreichen bei gleicher Dimensionierung keine so hohe Festigkeit und tragende Wirkung wie Beton- oder Stahlbetonwände. Da die Erstellung von Betonwänden aus Ortbeton auf Grund der notwendigen Schalarbeiten und Aushärtung in der Regel mehr Zeitaufwand bedeutet, werden nicht tragende Wände aus Mauerwerk oft als schnellere und kostengünstigere Alternative von ausführenden Unternehmen und Bauherrn bevorzugt. Unter einem Mauerwerksverband wird die Mauersteinverlegung nach festen Regeln der Fügetechnik unter Berücksichtigung stets versetzter Stoßfugen verstanden. Der im Mauerwerksbau ausgebildete und tätige Handwerker wird als Maurer bezeichnet."
http://dbpedia.org/resource/Bamboo,Bambus,"Bambus (Bambusoideae) ist eine der zwölf Unterfamilien aus der Familie der Süßgräser (Poaceae), der etwa 116 Gattungen zugerechnet werden. Die Unterfamilie wird in drei Tribus geteilt, wobei Arundinarieae und Bambuseae verholzende Arten umfassen und Olyreae krautig wachsende Pflanzen. Bambusarten treten auf allen Erdteilen auf, mit Ausnahme von Europa und der Antarktis."
http://dbpedia.org/resource/Thuja_plicata,Riesen-Lebensbaum,"Der Riesen-Lebensbaum (Thuja plicata Donn ex D.Don, Syn.: Thuja gigantea Nutt.), auch Riesen-Thuja genannt, ist eine Pflanzenart aus der Gattung der Lebensbäume (Thuja) in der Familie der Zypressengewächse (Cupressaceae). Im englischen Sprachraum wird er Western Red Cedar genannt."
http://dbpedia.org/resource/Dry_stone,Trockenmauerwerk,"Die Tanca-Mauer (cat. tanca bedeutet: Umzäunen, auch Zaun) ist eine Trockenmauer der Balearen und ein Erbe der Talayot-Kultur. In Mallorquinischer Sprache und im Eivissenc wird der Mauerbau tanques oder auch marges genannt."
http://dbpedia.org/resource/Dry_stone,Trockenmauerwerk,"Trockenmauerwerk (auch „Klaubsteinmauerwerk“) bezeichnet ein Mauerwerk aus Bruch- bzw. Natursteinen, das ohne Zuhilfenahme von Mörtel errichtet wurde. Trockenmauerwerk wird heute vor allem im Gartenbau angewandt, hatte aber in der Baugeschichte verschiedene Anwendungsbereiche, so beim Haus- und Objektbau, Brunnenbau, im historischen Wasserbau, bei der Anlage von Feld- und Wehrmauern, beim Megalithanlagenbau (als Ergänzung) und im landwirtschaftlichen Terrassenbau (wie dem Steillagenweinbau). Vollständig aus Trockenmauerwerk bestehende Häuser beschreibt der Artikel Kraggewölbebauten aus Trockenmauerwerk. Am 28. November 2018 wurde der Trockenmauerbau in die UNESCO-Liste des immateriellen Kulturerbes der Menschheit aufgenommen. Diese umfasst Trockenmauerwerke in Kroatien, Zypern, Griechenland, Italien, Slowenien, Spanien, Frankreich und in der Schweiz. Am 5. Mai 2021 kam Österreich dazu. Nicht zum Mauerwerk zählen die heutigen Steinkorbmauern („Gabionen“)."
http://dbpedia.org/resource/Dry_stone,Tanca-Mauer,"Die Tanca-Mauer (cat. tanca bedeutet: Umzäunen, auch Zaun) ist eine Trockenmauer der Balearen und ein Erbe der Talayot-Kultur. In Mallorquinischer Sprache und im Eivissenc wird der Mauerbau tanques oder auch marges genannt."
http://dbpedia.org/resource/Dry_stone,Tanca-Mauer,"Trockenmauerwerk (auch „Klaubsteinmauerwerk“) bezeichnet ein Mauerwerk aus Bruch- bzw. Natursteinen, das ohne Zuhilfenahme von Mörtel errichtet wurde. Trockenmauerwerk wird heute vor allem im Gartenbau angewandt, hatte aber in der Baugeschichte verschiedene Anwendungsbereiche, so beim Haus- und Objektbau, Brunnenbau, im historischen Wasserbau, bei der Anlage von Feld- und Wehrmauern, beim Megalithanlagenbau (als Ergänzung) und im landwirtschaftlichen Terrassenbau (wie dem Steillagenweinbau). Vollständig aus Trockenmauerwerk bestehende Häuser beschreibt der Artikel Kraggewölbebauten aus Trockenmauerwerk. Am 28. November 2018 wurde der Trockenmauerbau in die UNESCO-Liste des immateriellen Kulturerbes der Menschheit aufgenommen. Diese umfasst Trockenmauerwerke in Kroatien, Zypern, Griechenland, Italien, Slowenien, Spanien, Frankreich und in der Schweiz. Am 5. Mai 2021 kam Österreich dazu. Nicht zum Mauerwerk zählen die heutigen Steinkorbmauern („Gabionen“)."
http://dbpedia.org/resource/Glass_brick,Glasbaustein,"Glasbausteine, Glassteine oder Glasziegel sind quaderförmige Bauteile, die zur Herstellung lichtdurchlässiger und nichttragender Wände im Innen- und Außenbereich dienen. Werden sie dagegen waagrecht angeordnet (Lichtschachtabdeckung oder Oberlicht), sind so genannte Betongläser zu verwenden. Zusammen mit den Baustoffen Beton und Stahl kann auf diesem Weg ein Glasstahlbeton hergestellt werden, der auch zur Aufnahme von Lasten (beispielsweise Fahrzeuglasten) geeignet ist."
http://dbpedia.org/resource/Larssen_sheet_piling,Spundwand,"Eine Spundwand ist ein Verbau zur Sicherung von Baugruben oder Geländesprüngen, der zugleich eine Dichtungsfunktion übernehmen kann. In manchen Fällen werden Spundwände auch nur für die Abdichtung gegen Wasser oder für eine Immobilisierung von Schadstoffen durch Umschließen von kontaminiertem Erdreich gebaut. In der Regel werden Spundwände aus Baustahl hergestellt."
http://dbpedia.org/resource/Laterite,Laterit,"Laterit (von lateinisch later „Ziegelstein“) ist ein in tropischen Gebieten häufig auftretendes Oberflächenprodukt, das durch intensive und lang anhaltende Verwitterung der zugrunde liegenden Gesteine entsteht. An der Luft getrockneter Laterit dient in manchen Gegenden der Erde als Baustoff. Ein sehr ähnliches Gestein mit niedrigerem Eisen/Hämatit-Gehalt wird als Bauxit bezeichnet, es gibt zwischen den beiden Gesteinen einen kontinuierlichen Übergang an möglichen chemischen Zusammensetzungen."
http://dbpedia.org/resource/Alkali–silica_reaction,Alkali-Kieselsäure-Reaktion,"Die Alkali-Kieselsäure-Reaktion (kurz AKR) oder auch nur Alkalireaktion oder Alkalitreiben, umgangssprachlich auch Betonkrebs, ist die chemische Reaktion zwischen Alkalien des Zementsteins im Beton und der Gesteinskörnung mit alkalilöslicher Kieselsäure. Die Bezeichnung Alkali-Aggregat-Reaktion (AAR) fasst ähnliche Prozesse zusammen, von denen die AKR die wichtigste ist. Es entstehen aus Löschkalk (Ca(OH)2) und Quarz (SiO2) durch Kristallbildung u. a. Wollastonit und andere Calciumsilicate, z. B. Ca(OH)2 • SiO2. Die Reaktion kann schwere Schäden an Betonkonstruktionen wie Brücken und Autobahnbelägen hervorrufen. Sie tritt auf, wenn der Beton der Feuchtigkeit ausgesetzt ist und mit Kies hergestellt wurde, der zu viel lösliche Kieselsäuren enthält. In Deutschland wurde der Sanierungsbedarf allein für die von Betonkrebs befallenen Pisten der Flughäfen 2016 auf 1,2 Milliarden Euro geschätzt."
http://dbpedia.org/resource/Drywall,Gipskarton,"Gipskarton (GK) ist ein Baustoff aus Gips, meistens in Verwendung als Gipsplatten (GK) – auch Gipskarton-Bauplatte (GKB) – mit beidseitigem Kartonage-Bezug, im Trocken- oder Akustikbau. Ihre Biegesteife erhalten die Platten durch die beidseitige Kartonage, die die Zugkräfte aufnimmt (Sandwich-Bauweise). Neben Gips(karton)platten gibt es für dieselben Anwendungsfälle auch Gipsfaser-Platten. Diese benötigen keine Karton-Ummantelung, weil sie im Inneren Fasern enthalten, die diese Platten ausreichend steif machen. Des Weiteren gibt es Gipswandbauplatten. Diese bestehen ausschließlich aus Stuckgips, sind 60 bis 100 mm stark und umlaufend mit Nut und Feder versehen."
http://dbpedia.org/resource/ETFE,Ethylen-Tetrafluorethylen-Copolymer,"Ethylen-Tetrafluorethylen-Copolymer (Kurzzeichen ETFE) ist ein fluoriertes Copolymer bestehend aus den Monomeren Tetrafluorethylen und Ethylen. Handelsnamen sind Dyneon ETFE (Dyneon), Tefzel (DuPont), Fluon ETFE (Asahi Glass) sowie F-Clear für Folien. Bei ETFE handelt sich um ein Derivat des auch als Teflon bekannten Kunststoffs PTFE. Folien aus ETFE weisen ein geringes Eigengewicht sowie eine hohe Licht- und Ultraviolett-Durchlässigkeit auf (bei 200 nm beträgt sie bei einer 25 µm dicken Folie 91,5 %, während Fensterglas bei dieser Wellenlänge undurchlässig ist). ETFE ist gegenüber Beta- und Gammastrahlung resistenter als PTFE, insbesondere auch wenn es Sauerstoff ausgesetzt ist. Allerdings hat es mit 0,03 M.-% eine ähnliche Wasseraufnahme wie PTFE."
http://dbpedia.org/resource/Expanded_metal,Streckmetall,"Streckmetall ist die Bezeichnung für ein Blech, das reihenweise mit kurzen aufeinanderfolgenden, durchgehenden und gegen die der Nachbarreihe versetzten Schnitten versehen und anschließend senkrecht zu den Schnitten auseinandergezogen (gestreckt) wird. An den Schnittstellen entsteht beim Strecken ein rautenförmiges Loch. Aus dem Blech wird dadurch ein Netz mit rautenförmigen Maschen. Die Netzstege drehen sich beim Strecken ein wenig aus der Ebene heraus, so dass die Dicke des Streckmetalls größer als die des Ausgangsbleches ist. Außer Streckmetall mit Rautenmaschen gibt es solches mit Langstegmaschen, Sechseckmaschen, Rundmaschen, Quadratmaschen und anderen, bestimmt durch die Form der Schnitte und die Streckrichtungen. Streckmetall ist auch unter dem Begriff Streckgitter bekannt. Teilweise werden auch Kunststoffe in der Art eines Streckmetalls bearbeitet."
http://dbpedia.org/resource/Exterior_insulation_finishing_system,Wärmedämmverbundsystem,"Ein Wärmedämmverbundsystem (abgekürzt WDVS oder WDV-System) ist ein System zum Dämmen von Gebäudeaußenwänden. Der geregelte Aufbau besteht aus der Befestigungsart (geklebt und/oder gedübelt oder einem Schienensystem), einem Dämmstoff, einer Putzträgerschicht (armierter Unterputz) und einer Oberflächenschicht (Oberputz oder Flachverblender). Als Alternative bzw. Konkurrenzmodell gilt u. a. die vorgehängte hinterlüftete Fassade. Umgangssprachlich werden für Wärmedämmverbundsysteme auch Bezeichnungen wie Thermohaut und Vollwärmeschutz verwendet, die aber irreführend sind und vermieden werden sollten, da ein WDVS zwar ein Vollwärmeschutz (gedämmte Fassade) ist, aber ein Vollwärmeschutz auch eine vorgehängte Fassade sein kann, was wiederum kein WDVS ist. Wärmedämmverbundsysteme stehen vielfach in der Kritik, u. a. wegen der Verwendung potentiell gesundheitsschädlicher bzw. brennbarer Materialien (wie etwa Bioziden oder Polystyrol)."
http://dbpedia.org/resource/Brick,Mauerziegel,"Der Mauerziegel, in der Fachsprache kurz Ziegel (von lateinisch tegula „Dachziegel“: von tegere „bedecken“), sinnverwandt Backstein und Ziegelstein genannt, ist ein aus keramischem Material künstlich hergestellter Stein, welcher im Bauwesen zum Mauerwerksbau genutzt wird. Die Anordnung der Ziegel in einer Mauer, ihr Verband, kann dabei unterschiedlich gestaltet sein."
http://dbpedia.org/resource/Caulk,Kalfatern,"Kalfatern (auch: Kalfaten, arab. kafr „Asphalt“ und kalafa) ist eine Tätigkeit beim Schiffbau, bei der die Nähte zwischen hölzernen Schiffsplanken mit faserigen Dichtmaterialien wie Werg oder Baumwolle von außen (der Wasserseite) her durch Verpressen abgedichtet und mit Dichtstoffen wie Pech oder anderen, gummiartigen Produkten an der Außenseite abgeschlossen werden. In der Regel ist dabei der Schiffsrumpf im Trockenen aufgebockt. Das Werg beziehungsweise die Baumwolle wird mit Kalfateisen unter Gebrauch eines Kalfathammers in die Nähte geschlagen (‘verstemmt‘), bevor diese mit Pech oder mit einer Spezialgummimasse verschlossen werden."
http://dbpedia.org/resource/Cellulose_insulation,Einblasdämmstoff,"Einblasdämmstoffe sind lose Dämmstoffe, die mittels einer Einblasmaschine mit Hilfe von Luft in ein Bauteil eingebracht werden. Es existiert eine Vielzahl von Einblasdämmstoffen, die sich in ihrem Dämmwert und der Eignung für verschiedene Einsatzzwecke unterscheiden. Durch die Einblastechnik kann eine vollständige Hohlraumfüllung erreicht werden. Der Arbeitsaufwand zur Verfüllung vorhandener Hohlräume ist gering und die Einbringung einfach. Zum Einführen des Einblas-Schlauches bedarf es lediglich runder Öffnungen von 10 bis 20 cm Durchmesser."
http://dbpedia.org/resource/Cement,Zement,"Zement (über älteres Cement und cementum wohl gebildet aus lateinisch caementum „Bruchstein“, „Stein“, „Baustein“, von caedere „brechen“) ist ein anorganischer und nichtmetallischer Baustoff. Er ist feingemahlen und zählt daher zu den Schüttgütern. Aufgrund seiner Eigenschaften wird er in Zementwerken als Baustoff hergestellt und zum Anfertigen von Bauteilen und Bauwerken verwendet. Innerhalb der Baustoffe zählt Zement zu den Bindemitteln. Er erhärtet durch die chemische Reaktion mit Wasser (Hydratation) und bleibt danach fest. Zur Herstellung von Baustoffen wie Mörtel und Beton werden dem Zementpulver sogenanntes Zugabewasser (früher „Anmachwasser“) und andere Stoffe als Zuschlagstoffe beigemengt. Aufgrund der weltweiten Verfügbarkeit der Rohstoffe sowie der Festigkeit und Dauerhaftigkeit von Beton, ist Zement weltweit eines der wichtigsten Bindemittel. Mit einer Weltproduktion von 4,1 Milliarden Tonnen im Jahr 2017 ist Zement der meistverwendete Werkstoff. Zement wird in Zementwerken produziert. Zu seiner Herstellung werden die natürlichen Rohstoffe Kalkstein und Ton verwendet, die häufig als natürliches Gemisch vorliegen und dann als Mergel bezeichnet werden. Falls nötig, werden als Korrekturmaterialien auch Quarzsand und eisenoxidhaltige Stoffe für eine bessere Sinterung beigemischt. Die Rohstoffe werden zu Rohmehl gemahlen und anschließend auf etwa 1.450 °C erhitzt, bis sie an den Korngrenzen teilweise miteinander verschmelzen (Sintern) und der sogenannte Zementklinker entsteht. Das Material, mit nun kugelförmiger Struktur, wird abgekühlt und zum Endprodukt Zement gemahlen. Um Zementsorten mit bestimmten Eigenschaften zu erhalten, können vor dem Mahlen Hüttensand, Flugasche, Kalkstein und Gips in unterschiedlicher Dosierung und Mahlfeinheit zugegeben werden. Als problematisch gilt mittlerweile der Einfluss der Zementproduktion auf die Umwelt. Die Zementindustrie gehört zu den Hauptverursachern von Treibhausgasen, die die globale Erwärmung bewirken. Anhand der weltweiten jährlichen Produktion ergibt sich durch das Freisetzen des im Kalk gebundenen Kohlenstoffdioxids ein Ausstoß von mindestens drei Milliarden Tonnen CO2, oder etwa 6 bis 8 % des jährlichen CO2-Ausstoßes, was dem Drei- bis Vierfachen der Größenordnung des gesamten Luftverkehrs entspricht. Allerdings nehmen die Baustoffe beim Aushärten Luft-CO2 wieder auf, siehe chemische Zusammensetzung des Zements."
http://dbpedia.org/resource/Cement-bonded_wood_fiber,Durisol (Dämmstoff),"Durisol ist die Handelsmarke eines dämmenden Baustoffes aus mineralisierten, zementgebundenen Holzfasern. Der zur Gruppe Leichtbaustoffe gehörende Baustoff findet aufgrund seiner Wärmespeicherfähigkeit unterschiedliche Anwendungen, so in den Bereichen Wärmedämmung, Brandschutz sowie Schall- und Lärmschutz. Bereits im frühen 20. Jahrhundert wurde Holzbeton, damals auch Zementholz genannt, im Gartenbau als Baustoff verwendet. Erfinder ist August Vogel, Eigentümer der Kunst- und Dübelsteinfabrik August Vogel in Langenzenn. Er stellte Frühbeetkästen und transportable beheizbare Gewächshäuser aus Zementholz her, die er 1911 als Neuheit bei der Frühjahrsblumenausstellung der Bayerischen Gartenbaugesellschaft in München präsentierte. Der Holländer Richard Handl hat dann 1932 ein „Verfahren zur Herstellung eines Leichtbaustoffes aus Holzabfällen und Zement“ zum Patent angemeldet. Die Technologie wurde von den beiden Schweizern August Schnell und Alex Bosshard mit ihrer 1938 gegründeten Durisol AG in Dietikon weiterentwickelt, was zur Erfindung des von ihnen patentierten Holzbeton-Mantelsteins führte. Mit ihnen war bei der Durisol AG ab 1939 auch Friedrich Häusler als beratender Ingenieur tätig. In der Folge stellte Durisol AG, die ab 1964 unter der Firma Durisol Villmergen AG auch einen wichtigen Standort in Villmergen betrieb, den Baustoff her und vermarktete diesen international, u. a. durch Vergabe von Lizenzen. Die Patentrechte liefen Mitte der 1980er Jahre aus. Anschließend war Durisol eine weltweit geschützte Marke der kanadischen Durisol International Corp., die die Markenrechte übernahm. Sämtliche Durisol-Hersteller weltweit produzierten unter ihrer Lizenz. Produktionsstandorte befinden sich in Kanada sowie Israel, Japan, den Niederlanden, Slowakei, Tschechien, Ungarn, den Vereinigten Staaten und in Österreich und der Slowakei mit der Durisol-Werke Ges.m.b.H., die 1955 die Durisol-Lizenz für Österreich erwarb. Diese Werke gehörten bis 2010 zur Hatschek-Stiftung und wurden Anfang jenes Jahres von der Leier International gekauft. Darüber hinaus sind international verschiedene Vertriebsgesellschaften tätig, in der Schweiz die Durisol Element AG. Inzwischen firmiert der Markenrechtsinhaber unter dem Namen Nexcem. In Europa werden die Produkte aber weiterhin unter dem Handelsnamen Durisol vertrieben. Ein ähnliches Produkt sind Holzwolle-Leichtbauplatten, die unter dem Markennamen Heraklith vertrieben werden."
http://dbpedia.org/resource/Cement_render,Putz (Bauteil),"Als Putz oder Verputz wird im Bauwesen eine feucht zu verarbeitende, pastöse und meist körnige Masse bezeichnet, mit der Außen- und Innenwände, Decken sowie in Ausnahmefällen auch Dächer und dekorative Objekte beschichtet werden.Gipskarton und andere Trockenbauplatten werden demgegenüber gelegentlich als Trockenputz bezeichnet. Je nach Einsatzart erfüllt der Putz als Bauteil verschiedene Zwecke. Unebenheiten werden ausgeglichen. Eine optisch gleichmäßige Oberfläche wird hergestellt, die häufig auch als Untergrund für einen Farbauftrag, für Tapete oder Fliesen dient. Siehe auch: OberputzBesonders Außenputz erhält oft eine dekorative Oberflächenstruktur. Früher wurden auch aufwändige Stukkaturen zur Dekoration und flächigen Strukturierung ausgeführt. Zugleich verbessert ein Verputz oft auch die Luftdichtigkeit von Wänden und Decken ebenso wie den Feuerwiderstand und den Schallschutz. Leichte Zuschlagstoffe verbessern die Wärmedämmung des Bauteils. Außenputze können die Wasseraufnahme der Untergrunds verringern und schützen vor Bewitterung. Innenputze regulieren die Raumfeuchte. Wenn mehrere, aufeinander abgestimmte Putzschichten aufgetragen werden, werden diese auch als Putzsystem bezeichnet, gegebenenfalls gemeinsam mit dem vorgesehenen Putzgrund, Putzträger und Armierungsgewebe. Zu technischen Eigenschaften und Richtlinien siehe auch: Putz (Baustoff)"
http://dbpedia.org/resource/Cement_tile,Zementfliese,"Die Zementfliese ist eine Sonderform des Betonwerksteins. Zementfliesen sind ein historischer Baustoff zur Gestaltung von Böden und Wänden, die traditionell insbesondere in Frankreich und dem Mittelmeerraum verwendet wurden und sich auch heute noch in städtischen und ländlichen Anwesen sowie Sakralbauten vor allem in den Ländern des westlichen Mittelmeeres (z. B. Spanien und Marokko) finden."
http://dbpedia.org/resource/Dimension_stone,Werkstein,"Ein Werkstein ist ein Stein, der als Werkstück, also als Gegenstand der Fertigungstechnik, betrachtet wird. Damit unterscheidet sich der Werkstein vom unbearbeiteten Lesestein oder Bruchstein. Dies gilt auch für den Rohblock, der als solcher noch nicht als Baumaterial oder Gebrauchsgegenstand dient. Der Werkstein ist außerdem das zentrale künstlerische Medium des Steinbildhauers."
http://dbpedia.org/resource/Floor,Fußboden,"Als Fußboden wird das Bauteil in einem Gebäude bezeichnet, welches als begehbare Fläche mit je nach technischer und ästhetischer Anforderung unterschiedlichen Bodenbelägen auf einer statisch tragenden Schicht oder einem horizontalen Bauteil wie der Bodenplatte oder Geschossdecke ruht. Als Fußbodenaufbau bezeichnet man im Bauwesen die Gesamtheit aller Schichten des Fußbodens. Moderne Fußböden bestehen in der Regel aus mehreren Schichten, die unterschiedliche Funktionen übernehmen. Der Fußboden kann auf verschiedene Weise aufgebaut sein, im Wesentlichen abhängig von Konstruktion und der Nutzung des Gebäudes. Fußbodenaufbauten im Holzbau unterscheiden sich zum Beispiel grundsätzlich von denen im Massivbau oder Stahlbetonbau. Bei modernen Gebäuden spielt insbesondere die Bauphysik mit Anforderungen an Schallschutz (Körperschall und Luftschall) und Wärmeschutz eine große Rolle. 
* Weit verbreitet sind heute Aufbauten, bei denen sich ein Estrich auf einer Stahlbetonplatte befindet. Auf dem Estrich liegt der Bodenbelag. 
* Als Hohlboden bezeichnet man eine Systembodenbauart, die auf speziellen Unterkonstruktionen gelagert wird, um einen Hohlraum zwischen der Tragschicht und der Rohdecke zur Aufnahme von Installationen zu schaffen. Siehe auch: Doppelboden. 
* Parkettfußboden 
* Mit „Colorundum“ rot gefärbten Bodenplatten aus Zement in Frank Lloyd Wrights Louis Penfield House 
* Historischer Boden im Jagdmagazin des Jagdschlosses Grunewald, der bei Festivitäten abgedeckt werden muss, um ihn vor Fett-, Wein-, Saft- oder anderen Flecken zu schützen."
http://dbpedia.org/resource/Floor,Fußboden,Bodenbelag ist der Nutzbelag des Fußbodens eines Gebäudes.
http://dbpedia.org/resource/Floor,Bodenbelag,"Als Fußboden wird das Bauteil in einem Gebäude bezeichnet, welches als begehbare Fläche mit je nach technischer und ästhetischer Anforderung unterschiedlichen Bodenbelägen auf einer statisch tragenden Schicht oder einem horizontalen Bauteil wie der Bodenplatte oder Geschossdecke ruht. Als Fußbodenaufbau bezeichnet man im Bauwesen die Gesamtheit aller Schichten des Fußbodens. Moderne Fußböden bestehen in der Regel aus mehreren Schichten, die unterschiedliche Funktionen übernehmen. Der Fußboden kann auf verschiedene Weise aufgebaut sein, im Wesentlichen abhängig von Konstruktion und der Nutzung des Gebäudes. Fußbodenaufbauten im Holzbau unterscheiden sich zum Beispiel grundsätzlich von denen im Massivbau oder Stahlbetonbau. Bei modernen Gebäuden spielt insbesondere die Bauphysik mit Anforderungen an Schallschutz (Körperschall und Luftschall) und Wärmeschutz eine große Rolle. 
* Weit verbreitet sind heute Aufbauten, bei denen sich ein Estrich auf einer Stahlbetonplatte befindet. Auf dem Estrich liegt der Bodenbelag. 
* Als Hohlboden bezeichnet man eine Systembodenbauart, die auf speziellen Unterkonstruktionen gelagert wird, um einen Hohlraum zwischen der Tragschicht und der Rohdecke zur Aufnahme von Installationen zu schaffen. Siehe auch: Doppelboden. 
* Parkettfußboden 
* Mit „Colorundum“ rot gefärbten Bodenplatten aus Zement in Frank Lloyd Wrights Louis Penfield House 
* Historischer Boden im Jagdmagazin des Jagdschlosses Grunewald, der bei Festivitäten abgedeckt werden muss, um ihn vor Fett-, Wein-, Saft- oder anderen Flecken zu schützen."
http://dbpedia.org/resource/Floor,Bodenbelag,Bodenbelag ist der Nutzbelag des Fußbodens eines Gebäudes.
http://dbpedia.org/resource/Foam_glass,Schaumglas,"Schaumglas ist ein Wärmedämmstoff aus aufgeschäumtem Glas für den Hoch- und Tiefbau und für betriebstechnische Anlagen. Aus ihm werden maßhaltige Platten, Rohrschalen, Segmente und andere Teile gefertigt. Eingesetzt wird Schaumglas auch bei extremen Bedingungen – z. B. bei der Dämmung von Gebäuden gegen Erdreich in drückendem Wasser. Für den Einbau im Boden ist neben Plattenmaterial auch der Einsatz von Glasschaum-Schotter möglich. Ähnlich hergestellt und verwendet wird Blähglas, das durch gezielte Formgebung ein breiteres Anwendungsspektrum ermöglicht."
http://dbpedia.org/resource/Foaming_agent,Aufschlagmittel,"Aufschlagemittel (auch Schaummittel oder Schaumstabilisator) bilden in der Gruppe der Lebensmittelzusatzstoffe eine eigene Funktionsklasse. Hierbei handelt es sich um Stoffe, die zur gleichmäßigen Verteilung von Gasen in flüssigen und festen Lebensmitteln beitragen."
